root_id,connectivity_tag
720575940613830306,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940620646053,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614485671,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940615141031,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622481065,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940611602090,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940632311469,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940633884333,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940634015405,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940635850414,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940611864243,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940613174963,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940634539700,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940623791799,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940606621374,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940620777153,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940610422467,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940607276739,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631000773,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940642928328,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623791821,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940639651536,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940612257489,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940610553554,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631656147,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940609242837,"feedforward_loop_participant,reciprocal,rich_club"
720575940618024665,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618286809,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616845030,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624840423,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628117224,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940614616813,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621694702,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940620777199,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622087924,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940633753336,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624709373,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940619073281,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940627855107,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621956869,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623005445,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624185095,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624447240,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940606228233,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628248326,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616058636,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940616713996,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628510480,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626937617,"3_cycle_participant,broadcaster,feedforward_loop_participant,reciprocal,rich_club"
720575940629427984,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619990804,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617500443,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618680098,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940647253795,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624709415,"feedforward_loop_participant,reciprocal,rich_club"
720575940611733288,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624185129,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940629952300,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631263023,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940613961522,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616320822,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619073334,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940629952311,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940610291524,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616451909,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940638865222,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626544456,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940630476619,"feedforward_loop_participant,reciprocal,rich_club"
720575940622350156,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940640307022,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626675538,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616320852,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617631574,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621170526,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940633884512,"feedforward_loop_participant,rich_club"
720575940625102692,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940627068772,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940634539877,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940636505957,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621563757,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940635326320,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940637292400,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940613699442,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940650006393,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940630607738,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621825916,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626937731,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940648564612,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616451979,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617762699,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617893771,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940632311692,"feedforward_loop_participant,reciprocal,rich_club"
720575940633229196,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940611209109,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940635457431,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940635195290,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940630083483,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940613830559,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940642535328,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940644763552,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940613961634,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940630214564,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614485927,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940635981742,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940613175215,"feedforward_loop_participant,reciprocal,rich_club"
720575940622219190,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616058811,"feedforward_loop_participant,reciprocal,rich_club"
720575940624709564,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940638996413,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628641730,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940610422723,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940605179849,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626282442,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940632180684,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623136717,"3_cycle_participant,feedforward_loop_participant,highly_reciprocal_neuron,nsrn,reciprocal,rich_club"
720575940632836044,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940639913936,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614092753,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622874582,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628903895,"feedforward_loop_participant,reciprocal,rich_club"
720575940614748127,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940637030372,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940624840679,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624578539,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618680304,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622743536,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940629428215,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940612519934,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618680321,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628379651,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940627855366,"3_cycle_participant,broadcaster,feedforward_loop_participant,reciprocal,rich_club"
720575940629297158,"feedforward_loop_participant,reciprocal,rich_club"
720575940624054280,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623267853,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631263247,"feedforward_loop_participant,reciprocal,rich_club"
720575940620122132,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940646074391,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622481432,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940604786720,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621170721,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940623136801,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940643846180,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940623530032,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616976434,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614092851,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940647122996,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619597878,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631918649,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616976443,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940639914045,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619728961,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940613830722,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940610947140,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940632442951,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617107540,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619073620,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619728981,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940620384341,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940637947994,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940608063580,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623005790,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621301857,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624447588,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940625627236,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628510823,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628772969,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617369717,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940630870134,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940611602552,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628248698,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626675837,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940630214782,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940647123076,"feedforward_loop_participant,reciprocal,rich_club"
720575940632574094,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623792275,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940634146967,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614224031,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940654856353,"feedforward_loop_participant,reciprocal,rich_club"
720575940631787693,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622088375,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940638865597,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621170880,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940630345925,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940644239560,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940605835465,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618549451,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631525583,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940638865616,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940609898706,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616190164,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940609243349,"feedforward_loop_participant,reciprocal,rich_club"
720575940622350550,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631394519,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940642535643,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623661277,"feedforward_loop_participant,highly_reciprocal_neuron,nsrn,reciprocal,rich_club"
720575940631001314,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940633360610,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617763046,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940638341353,"feedforward_loop_participant,reciprocal,rich_club"
720575940624578795,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624054508,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940625234156,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621826288,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940641487093,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624840974,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940632049935,"3_cycle_participant,broadcaster,feedforward_loop_participant,rich_club"
720575940629559570,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623661336,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617763099,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618942747,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940629428522,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940629821740,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616190258,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940629166391,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631132471,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940627069242,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940638865725,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940637686079,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940617500992,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621826369,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616583490,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623530317,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621039952,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631656791,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618156381,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940637292901,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940605704550,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940629952871,"feedforward_loop_participant,reciprocal,rich_club"
720575940630215015,"feedforward_loop_participant,reciprocal,rich_club"
720575940630608236,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940640438643,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631001462,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940631394678,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940630083962,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940617238907,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617632123,"feedforward_loop_participant,reciprocal,rich_club"
720575940627986813,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940637948288,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619729286,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940620122503,"feedforward_loop_participant,reciprocal,rich_club"
720575940623530378,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626020752,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614879634,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940625365396,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626938264,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618680733,"feedforward_loop_participant,reciprocal,rich_club"
720575940643846560,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940655774113,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614486439,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621564329,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940612258218,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940612127151,"3_cycle_participant,feedforward_loop_participant,highly_reciprocal_neuron,nsrn,reciprocal,rich_club"
720575940622219696,"3_cycle_participant,feedforward_loop_participant,integrator,reciprocal,rich_club"
720575940624185784,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940615928251,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623137212,"feedforward_loop_participant,reciprocal,rich_club"
720575940638603709,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940620646849,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621040065,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940610161091,"3_cycle_participant,feedforward_loop_participant,highly_reciprocal_neuron,nsrn,reciprocal,rich_club"
720575940610423235,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940629428674,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626282954,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622219725,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940612258254,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940629952975,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940609243605,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940629428695,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618156504,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940612520410,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940642142683,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940642666971,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940636768734,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616190431,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940637424094,"3_cycle_participant,feedforward_loop_participant,integrator,reciprocal,rich_club"
720575940638472670,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940627069416,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940627331560,"feedforward_loop_participant,rich_club"
720575940613569005,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940621040112,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622744048,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628773361,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940635458040,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617370113,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940618942977,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940619074049,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622088709,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940623792648,"3_cycle_participant,feedforward_loop_participant,highly_reciprocal_neuron,nsrn,reciprocal,rich_club"
720575940624054792,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940625365512,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940608850443,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940609112587,"broadcaster,feedforward_loop_participant,reciprocal,rich_club"
720575940625496590,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628642320,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940620778004,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621040148,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940623923736,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940624579100,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940617894429,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940626151964,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940625365541,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614224424,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940622875177,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940630215210,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940629559851,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940631132714,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624185904,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626545200,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614355507,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626283066,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940632836675,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940638865990,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940639521358,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940637555288,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940627331673,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940637293146,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940635458143,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940610685538,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940636637807,"3_cycle_participant,broadcaster,feedforward_loop_participant,reciprocal,rich_club"
720575940639390323,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619598452,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616845941,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619991679,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940647254660,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940648696452,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940621564550,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624448138,"feedforward_loop_participant,reciprocal,rich_club"
720575940642142861,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940636637838,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940628118159,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940625496720,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618156689,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940614093458,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940615535250,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940637686414,"feedforward_loop_participant,reciprocal,rich_club"
720575940613962390,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940613307033,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940618156702,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940619205286,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940620253872,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940610554547,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940633754292,"3_cycle_participant,feedforward_loop_participant,rich_club"
720575940635458228,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940636244660,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940624972471,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940616583865,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940625103546,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626021052,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940620516033,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940626414279,"feedforward_loop_participant,reciprocal,rich_club"
720575940626545354,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940610292430,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940640176848,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940612258513,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940611209938,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940613700305,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940614355665,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
720575940609768149,"3_cycle_participant,feedforward_loop_participant,reciprocal,rich_club"
